feature_name,event_name,aggregation_type,aggregation_field,price_per_unit,updated_price_per_unit,cost_sheet
anthropic-claude-3-haiku-20240307-claude-3-haiku-20240307-cachedPromptTokens,anthropic-claude-3-haiku-20240307-claude-3-haiku-20240307,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-3-haiku-20240307-claude-3-haiku-20240307-cacheReadInputTokens,anthropic-claude-3-haiku-20240307-claude-3-haiku-20240307,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-3-haiku-20240307-claude-3-haiku-20240307-completionTokens,anthropic-claude-3-haiku-20240307-claude-3-haiku-20240307,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-3-haiku-20240307-claude-3-haiku-20240307-promptTokens,anthropic-claude-3-haiku-20240307-claude-3-haiku-20240307,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-3-opus-20240229-claude-3-opus-20240229-cacheCreationInputTokens,anthropic-claude-3-opus-20240229-claude-3-opus-20240229,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-3-opus-20240229-claude-3-opus-20240229-cachedPromptTokens,anthropic-claude-3-opus-20240229-claude-3-opus-20240229,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-3-opus-20240229-claude-3-opus-20240229-cacheReadInputTokens,anthropic-claude-3-opus-20240229-claude-3-opus-20240229,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-3-opus-20240229-claude-3-opus-20240229-completionTokens,anthropic-claude-3-opus-20240229-claude-3-opus-20240229,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-3-opus-20240229-claude-3-opus-20240229-promptTokens,anthropic-claude-3-opus-20240229-claude-3-opus-20240229,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001-cacheCreationInputTokens,anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001-cachedPromptTokens,anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001-cacheReadInputTokens,anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001-completionTokens,anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001-promptTokens,anthropic-claude-haiku-4-5-20251001-claude-haiku-4-5-20251001,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-claude-haiku-4-5-cacheCreationInputTokens,anthropic-claude-haiku-4-5-claude-haiku-4-5,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-claude-haiku-4-5-cachedPromptTokens,anthropic-claude-haiku-4-5-claude-haiku-4-5,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-claude-haiku-4-5-cacheReadInputTokens,anthropic-claude-haiku-4-5-claude-haiku-4-5,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-claude-haiku-4-5-completionTokens,anthropic-claude-haiku-4-5-claude-haiku-4-5,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-haiku-4-5-claude-haiku-4-5-promptTokens,anthropic-claude-haiku-4-5-claude-haiku-4-5,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-20250514-claude-opus-4-20250514-cacheCreationInputTokens,anthropic-claude-opus-4-20250514-claude-opus-4-20250514,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-20250514-claude-opus-4-20250514-cachedPromptTokens,anthropic-claude-opus-4-20250514-claude-opus-4-20250514,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-20250514-claude-opus-4-20250514-cacheReadInputTokens,anthropic-claude-opus-4-20250514-claude-opus-4-20250514,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-20250514-claude-opus-4-20250514-completionTokens,anthropic-claude-opus-4-20250514-claude-opus-4-20250514,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-20250514-claude-opus-4-20250514-promptTokens,anthropic-claude-opus-4-20250514-claude-opus-4-20250514,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101-cacheCreationInputTokens,anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101-cachedPromptTokens,anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101-cacheReadInputTokens,anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101-completionTokens,anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101-promptTokens,anthropic-claude-opus-4-5-20251101-claude-opus-4-5-20251101,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-6-claude-opus-4-6-cacheCreationInputTokens,anthropic-claude-opus-4-6-claude-opus-4-6,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-6-claude-opus-4-6-cachedPromptTokens,anthropic-claude-opus-4-6-claude-opus-4-6,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-6-claude-opus-4-6-cacheReadInputTokens,anthropic-claude-opus-4-6-claude-opus-4-6,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-6-claude-opus-4-6-completionTokens,anthropic-claude-opus-4-6-claude-opus-4-6,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-opus-4-6-claude-opus-4-6-promptTokens,anthropic-claude-opus-4-6-claude-opus-4-6,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514-cacheCreationInputTokens,anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514-cachedPromptTokens,anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514-cacheReadInputTokens,anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514-completionTokens,anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514-promptTokens,anthropic-claude-sonnet-4-20250514-claude-sonnet-4-20250514,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929-cacheCreationInputTokens,anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929-cachedPromptTokens,anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929-cacheReadInputTokens,anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929-completionTokens,anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929-promptTokens,anthropic-claude-sonnet-4-5-20250929-claude-sonnet-4-5-20250929,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-3-5-sonnet-20241022-cachedPromptTokens,anthropic-modeling-claude-3-5-sonnet-20241022,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-3-opus-20240229-cachedPromptTokens,anthropic-modeling-claude-3-opus-20240229,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-haiku-4-5-cacheCreationInputTokens,anthropic-modeling-claude-haiku-4-5,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-haiku-4-5-cachedPromptTokens,anthropic-modeling-claude-haiku-4-5,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-haiku-4-5-cacheReadInputTokens,anthropic-modeling-claude-haiku-4-5,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-haiku-4-5-completionTokens,anthropic-modeling-claude-haiku-4-5,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-haiku-4-5-promptTokens,anthropic-modeling-claude-haiku-4-5,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-opus-4-20250514-cachedPromptTokens,anthropic-modeling-claude-opus-4-20250514,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-opus-4-5-20251101-cachedPromptTokens,anthropic-modeling-claude-opus-4-5-20251101,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-opus-4-6-cacheCreationInputTokens,anthropic-modeling-claude-opus-4-6,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-opus-4-6-cachedPromptTokens,anthropic-modeling-claude-opus-4-6,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-opus-4-6-cacheReadInputTokens,anthropic-modeling-claude-opus-4-6,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-opus-4-6-completionTokens,anthropic-modeling-claude-opus-4-6,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-opus-4-6-promptTokens,anthropic-modeling-claude-opus-4-6,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-claude-sonnet-4-6-cachedPromptTokens,anthropic-modeling-claude-sonnet-4-6,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0-cacheCreationInputTokens,anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0-cachedPromptTokens,anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0-cacheReadInputTokens,anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0-completionTokens,anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0-promptTokens,anthropic-modeling-us.anthropic.claude-3-7-sonnet-20250219-v1:0,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-haiku-20241022-cacheCreationInputTokens,anthropic-vertex-modeling-claude-3-5-haiku-20241022,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-haiku-20241022-cachedPromptTokens,anthropic-vertex-modeling-claude-3-5-haiku-20241022,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-haiku-20241022-cacheReadInputTokens,anthropic-vertex-modeling-claude-3-5-haiku-20241022,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-haiku-20241022-completionTokens,anthropic-vertex-modeling-claude-3-5-haiku-20241022,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-haiku-20241022-promptTokens,anthropic-vertex-modeling-claude-3-5-haiku-20241022,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20240620-cacheCreationInputTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20240620,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20240620-cachedPromptTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20240620,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20240620-cacheReadInputTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20240620,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20240620-completionTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20240620,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20240620-promptTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20240620,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20241022-cacheCreationInputTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20241022,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20241022-cachedPromptTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20241022,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20241022-cacheReadInputTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20241022,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20241022-completionTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20241022,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-5-sonnet-20241022-promptTokens,anthropic-vertex-modeling-claude-3-5-sonnet-20241022,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-7-sonnet-20250219-cacheCreationInputTokens,anthropic-vertex-modeling-claude-3-7-sonnet-20250219,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-7-sonnet-20250219-cachedPromptTokens,anthropic-vertex-modeling-claude-3-7-sonnet-20250219,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-7-sonnet-20250219-cacheReadInputTokens,anthropic-vertex-modeling-claude-3-7-sonnet-20250219,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-7-sonnet-20250219-completionTokens,anthropic-vertex-modeling-claude-3-7-sonnet-20250219,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-3-7-sonnet-20250219-promptTokens,anthropic-vertex-modeling-claude-3-7-sonnet-20250219,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-20250514-cacheCreationInputTokens,anthropic-vertex-modeling-claude-opus-4-20250514,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-20250514-cachedPromptTokens,anthropic-vertex-modeling-claude-opus-4-20250514,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-20250514-cacheReadInputTokens,anthropic-vertex-modeling-claude-opus-4-20250514,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-20250514-completionTokens,anthropic-vertex-modeling-claude-opus-4-20250514,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-20250514-promptTokens,anthropic-vertex-modeling-claude-opus-4-20250514,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-5-20251101-cacheCreationInputTokens,anthropic-vertex-modeling-claude-opus-4-5-20251101,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-5-20251101-cachedPromptTokens,anthropic-vertex-modeling-claude-opus-4-5-20251101,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-5-20251101-cacheReadInputTokens,anthropic-vertex-modeling-claude-opus-4-5-20251101,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-5-20251101-completionTokens,anthropic-vertex-modeling-claude-opus-4-5-20251101,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-opus-4-5-20251101-promptTokens,anthropic-vertex-modeling-claude-opus-4-5-20251101,SUM,promptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-sonnet-4-20250514-cacheCreationInputTokens,anthropic-vertex-modeling-claude-sonnet-4-20250514,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-sonnet-4-20250514-cachedPromptTokens,anthropic-vertex-modeling-claude-sonnet-4-20250514,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-sonnet-4-20250514-cacheReadInputTokens,anthropic-vertex-modeling-claude-sonnet-4-20250514,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-sonnet-4-20250514-completionTokens,anthropic-vertex-modeling-claude-sonnet-4-20250514,SUM,completionTokens,0.000000000000000,,0.000000000000000
anthropic-vertex-modeling-claude-sonnet-4-20250514-promptTokens,anthropic-vertex-modeling-claude-sonnet-4-20250514,SUM,promptTokens,0.000000000000000,,0.000000000000000
anyscale-modeling-cacheCreationInputTokens,anyscale-modeling,SUM,cacheCreationInputTokens,0.000000000000000,,
anyscale-modeling-cachedPromptTokens,anyscale-modeling,SUM,cachedPromptTokens,0.000000000000000,,
anyscale-modeling-cacheReadInputTokens,anyscale-modeling,SUM,cacheReadInputTokens,0.000000000000000,,
anyscale-modeling-completionTokens,anyscale-modeling,SUM,completionTokens,0.000000000000000,,
anyscale-modeling-llama-3.3-70b-cacheCreationInputTokens,anyscale-modeling-llama-3.3-70b,SUM,cacheCreationInputTokens,0.000000000000000,,
anyscale-modeling-llama-3.3-70b-cachedPromptTokens,anyscale-modeling-llama-3.3-70b,SUM,cachedPromptTokens,0.000000000000000,,
anyscale-modeling-llama-3.3-70b-cacheReadInputTokens,anyscale-modeling-llama-3.3-70b,SUM,cacheReadInputTokens,0.000000000000000,,
anyscale-modeling-llama-3.3-70b-completionTokens,anyscale-modeling-llama-3.3-70b,SUM,completionTokens,0.000000000000000,,
anyscale-modeling-llama-3.3-70b-promptTokens,anyscale-modeling-llama-3.3-70b,SUM,promptTokens,0.000000000000000,,
anyscale-modeling-promptTokens,anyscale-modeling,SUM,promptTokens,0.000000000000000,,
azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14-cacheCreationInputTokens,azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14-cachedPromptTokens,azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14-cacheReadInputTokens,azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14-completionTokens,azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14,SUM,completionTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14-promptTokens,azure-openai-gpt-4.1-2025-04-14-gpt-4.1-2025-04-14,SUM,promptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18-cacheCreationInputTokens,azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18-cachedPromptTokens,azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18-cacheReadInputTokens,azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18-completionTokens,azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18,SUM,completionTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18-promptTokens,azure-openai-gpt-4o-mini-2024-07-18-gpt-4o-mini-2024-07-18,SUM,promptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.1-gpt-5.1-cacheCreationInputTokens,azure-openai-gpt-5.1-gpt-5.1,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.1-gpt-5.1-cachedPromptTokens,azure-openai-gpt-5.1-gpt-5.1,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.1-gpt-5.1-cacheReadInputTokens,azure-openai-gpt-5.1-gpt-5.1,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.1-gpt-5.1-completionTokens,azure-openai-gpt-5.1-gpt-5.1,SUM,completionTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.1-gpt-5.1-promptTokens,azure-openai-gpt-5.1-gpt-5.1,SUM,promptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-chat-gpt-5.2-chat-cacheCreationInputTokens,azure-openai-gpt-5.2-chat-gpt-5.2-chat,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-chat-gpt-5.2-chat-cachedPromptTokens,azure-openai-gpt-5.2-chat-gpt-5.2-chat,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-chat-gpt-5.2-chat-cacheReadInputTokens,azure-openai-gpt-5.2-chat-gpt-5.2-chat,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-chat-gpt-5.2-chat-completionTokens,azure-openai-gpt-5.2-chat-gpt-5.2-chat,SUM,completionTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-chat-gpt-5.2-chat-promptTokens,azure-openai-gpt-5.2-chat-gpt-5.2-chat,SUM,promptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-gpt-5.2-cacheCreationInputTokens,azure-openai-gpt-5.2-gpt-5.2,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-gpt-5.2-cachedPromptTokens,azure-openai-gpt-5.2-gpt-5.2,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-gpt-5.2-cacheReadInputTokens,azure-openai-gpt-5.2-gpt-5.2,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-gpt-5.2-completionTokens,azure-openai-gpt-5.2-gpt-5.2,SUM,completionTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5.2-gpt-5.2-promptTokens,azure-openai-gpt-5.2-gpt-5.2,SUM,promptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5-nano-gpt-5-nano-cacheCreationInputTokens,azure-openai-gpt-5-nano-gpt-5-nano,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5-nano-gpt-5-nano-cachedPromptTokens,azure-openai-gpt-5-nano-gpt-5-nano,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5-nano-gpt-5-nano-cacheReadInputTokens,azure-openai-gpt-5-nano-gpt-5-nano,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5-nano-gpt-5-nano-completionTokens,azure-openai-gpt-5-nano-gpt-5-nano,SUM,completionTokens,0.000000000000000,,0.000000000000000
azure-openai-gpt-5-nano-gpt-5-nano-promptTokens,azure-openai-gpt-5-nano-gpt-5-nano,SUM,promptTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-0125-cacheCreationInputTokens,azure-openai-modeling-gpt-35-turbo-0125,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-0125-cachedPromptTokens,azure-openai-modeling-gpt-35-turbo-0125,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-0125-cacheReadInputTokens,azure-openai-modeling-gpt-35-turbo-0125,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-0125-completionTokens,azure-openai-modeling-gpt-35-turbo-0125,SUM,completionTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-0125-promptTokens,azure-openai-modeling-gpt-35-turbo-0125,SUM,promptTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-1106-cacheCreationInputTokens,azure-openai-modeling-gpt-35-turbo-1106,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-1106-cachedPromptTokens,azure-openai-modeling-gpt-35-turbo-1106,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-1106-cacheReadInputTokens,azure-openai-modeling-gpt-35-turbo-1106,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-1106-completionTokens,azure-openai-modeling-gpt-35-turbo-1106,SUM,completionTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-35-turbo-1106-promptTokens,azure-openai-modeling-gpt-35-turbo-1106,SUM,promptTokens,0.000000000000000,,0.000000000000000
azure-openai-modeling-gpt-4-0125-preview-cacheCreationInputTokens,azure-openai-modeling-gpt-4-0125-preview,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
